,sentiment,city,country,region
73,negative,Riyadh,Saudi Arabia,Gulf
74,positive,Salt,Jordan,Levant
75,negative,Riyadh,Saudi Arabia,Gulf
76,negative,Riyadh,Saudi Arabia,Gulf
77,negative,Riyadh,Saudi Arabia,Gulf
78,negative,Rabat,Morocco,Maghreb
79,negative,Aleppo,Syria,Levant
80,negative,Riyadh,Saudi Arabia,Gulf
81,neutral,Riyadh,Saudi Arabia,Gulf
82,negative,Riyadh,Saudi Arabia,Gulf
83,positive,Salt,Jordan,Levant
84,negative,Salt,Jordan,Levant
85,negative,Riyadh,Saudi Arabia,Gulf
86,neutral,Riyadh,Saudi Arabia,Gulf
87,negative,Riyadh,Saudi Arabia,Gulf
88,neutral,Riyadh,Saudi Arabia,Gulf
89,negative,Riyadh,Saudi Arabia,Gulf
90,negative,Riyadh,Saudi Arabia,Gulf
91,neutral,Riyadh,Saudi Arabia,Gulf
92,neutral,Riyadh,Saudi Arabia,Gulf
93,neutral,Riyadh,Saudi Arabia,Gulf
94,neutral,Riyadh,Saudi Arabia,Gulf
95,positive,Riyadh,Saudi Arabia,Gulf
96,neutral,Riyadh,Saudi Arabia,Gulf
97,neutral,Riyadh,Saudi Arabia,Gulf
98,negative,Riyadh,Saudi Arabia,Gulf
99,neutral,Aleppo,Syria,Levant
100,negative,Salt,Jordan,Levant
101,neutral,Riyadh,Saudi Arabia,Gulf
102,positive,Jeddha,Saudi Arabia,Gulf
103,neutral,Riyadh,Saudi Arabia,Gulf
104,neutral,Riyadh,Saudi Arabia,Gulf
105,negative,Jeddha,Saudi Arabia,Gulf
106,neutral,Riyadh,Saudi Arabia,Gulf
107,negative,Riyadh,Saudi Arabia,Gulf
108,neutral,Riyadh,Saudi Arabia,Gulf
109,negative,Riyadh,Saudi Arabia,Gulf
110,neutral,Riyadh,Saudi Arabia,Gulf
111,positive,Riyadh,Saudi Arabia,Gulf
112,neutral,Jeddha,Saudi Arabia,Gulf
113,neutral,Amman,Syria,Levant
114,neutral,Riyadh,Saudi Arabia,Gulf
115,negative,Riyadh,Saudi Arabia,Gulf
116,negative,Salt,Jordan,Levant
117,negative,Riyadh,Saudi Arabia,Gulf
118,neutral,Riyadh,Saudi Arabia,Gulf
119,neutral,Riyadh,Saudi Arabia,Gulf
120,neutral,Riyadh,Saudi Arabia,Gulf
121,neutral,Salt,Jordan,Levant
122,negative,Rabat,Morocco,Maghreb
123,neutral,Salt,Jordan,Levant
124,neutral,Riyadh,Saudi Arabia,Gulf
125,neutral,Jeddha,Saudi Arabia,Levant
126,neutral,Riyadh,Saudi Arabia,Gulf
127,negative,Jeddha,Saudi Arabia,Gulf
128,neutral,Riyadh,Saudi Arabia,Gulf
129,neutral,Riyadh,Saudi Arabia,Gulf
130,negative,Riyadh,Saudi Arabia,Gulf
131,neutral,Riyadh,Saudi Arabia,Gulf
132,negative,Jeddha,Saudi Arabia,Gulf
133,negative,Salt,Jordan,Levant
134,negative,Riyadh,Saudi Arabia,Gulf
135,neutral,Amman,Syria,Levant
136,neutral,Salt,Jordan,Levant
137,negative,Riyadh,Saudi Arabia,Gulf
138,neutral,Jeddha,Saudi Arabia,Gulf
139,neutral,Riyadh,Saudi Arabia,Gulf
140,negative,Riyadh,Saudi Arabia,Gulf
141,negative,Riyadh,Saudi Arabia,Gulf
142,negative,Jeddha,Saudi Arabia,Gulf
143,negative,Riyadh,Saudi Arabia,Gulf
144,negative,Riyadh,Saudi Arabia,Gulf
145,negative,Riyadh,Saudi Arabia,Gulf
146,neutral,Salt,Jordan,Levant
147,negative,Riyadh,Saudi Arabia,Gulf
148,negative,Riyadh,Saudi Arabia,Gulf
149,positive,Salt,Saudi Arabia,Gulf
150,negative,Rabat,Morocco,Maghreb
151,negative,Riyadh,Saudi Arabia,Gulf
152,positive,Riyadh,Saudi Arabia,Gulf
153,neutral,Riyadh,Saudi Arabia,Gulf
154,neutral,Jeddha,Saudi Arabia,Gulf
155,neutral,Amman,Syria,Levant
156,negative,Riyadh,Saudi Arabia,Gulf
157,neutral,Salt,Jordan,Levant
158,neutral,Salt,Jordan,Levant
159,negative,Riyadh,Saudi Arabia,Gulf
160,neutral,Salt,Saudi Arabia,Gulf
161,negative,Salt,Jordan,Levant
162,negative,Salt,Jordan,Levant
163,negative,Riyadh,Saudi Arabia,Gulf
164,negative,Jeddha,Saudi Arabia,Gulf
165,negative,Riyadh,Saudi Arabia,Gulf
166,neutral,Riyadh,Saudi Arabia,Gulf
167,negative,Riyadh,Saudi Arabia,Gulf
168,neutral,Jeddha,Saudi Arabia,Gulf
169,neutral,Riyadh,Saudi Arabia,Gulf
170,negative,Riyadh,Saudi Arabia,Gulf
171,neutral,Jeddha,Saudi Arabia,Gulf
172,neutral,Riyadh,Saudi Arabia,Gulf
173,negative,Riyadh,Saudi Arabia,Gulf
174,neutral,Jeddha,Saudi Arabia,Gulf
175,neutral,Riyadh,Saudi Arabia,Gulf
176,neutral,Riyadh,Saudi Arabia,Gulf
177,neutral,Riyadh,Saudi Arabia,Gulf
178,neutral,Jeddha,Saudi Arabia,Gulf
179,negative,Salt,Jordan,Levant
180,negative,Riyadh,Saudi Arabia,Gulf
181,neutral,Aleppo,Syria,Levant
182,neutral,Aleppo,Syria,Levant
183,neutral,Riyadh,Saudi Arabia,Gulf
184,neutral,Amman,Syria,Levant
185,neutral,Jeddha,Saudi Arabia,Gulf
186,negative,Riyadh,Saudi Arabia,Gulf
187,negative,Riyadh,Saudi Arabia,Gulf
188,neutral,Riyadh,Saudi Arabia,Gulf
189,negative,Riyadh,Saudi Arabia,Gulf
190,neutral,Riyadh,Saudi Arabia,Gulf
191,positive,Riyadh,Saudi Arabia,Gulf
192,neutral,Jeddha,Saudi Arabia,Gulf
193,positive,Riyadh,Saudi Arabia,Gulf
194,neutral,Jeddha,Saudi Arabia,Gulf
195,negative,Riyadh,Saudi Arabia,Gulf
196,neutral,Riyadh,Saudi Arabia,Gulf
197,positive,Rabat,Morocco,Maghreb
198,neutral,Khartoum,Sudan,Nile Basin
199,neutral,Riyadh,Saudi Arabia,Gulf
200,negative,Riyadh,Saudi Arabia,Gulf
201,neutral,Riyadh,Saudi Arabia,Gulf
202,neutral,Aleppo,Syria,Levant
203,negative,Riyadh,Saudi Arabia,Gulf
204,negative,Salt,Jordan,Levant
205,negative,Salt,Jordan,Levant
206,positive,Riyadh,Saudi Arabia,Gulf
207,neutral,Salt,Jordan,Levant
208,neutral,Riyadh,Saudi Arabia,Gulf
209,neutral,Riyadh,Saudi Arabia,Gulf
210,negative,Riyadh,Saudi Arabia,Gulf
211,neutral,Riyadh,Saudi Arabia,Gulf
212,negative,Jeddha,Saudi Arabia,Gulf
213,neutral,Riyadh,Saudi Arabia,Gulf
214,negative,Jeddha,Saudi Arabia,Gulf
215,neutral,Jeddha,Saudi Arabia,Gulf
216,neutral,Riyadh,Saudi Arabia,Gulf
217,neutral,Riyadh,Saudi Arabia,Gulf
218,neutral,Riyadh,Saudi Arabia,Gulf
219,negative,Riyadh,Saudi Arabia,Gulf
220,negative,Riyadh,Saudi Arabia,Gulf
221,negative,Khartoum,Sudan,Nile Basin
222,neutral,Riyadh,Saudi Arabia,Gulf
223,neutral,Riyadh,Saudi Arabia,Gulf
224,neutral,Rabat,Morocco,Maghreb
225,neutral,Riyadh,Saudi Arabia,Gulf
226,neutral,Rabat,Morocco,Maghreb
227,negative,Aleppo,Syria,Levant
228,neutral,Riyadh,Saudi Arabia,Gulf
229,neutral,Riyadh,Saudi Arabia,Gulf
230,negative,Riyadh,Saudi Arabia,Gulf
231,neutral,Jeddha,Saudi Arabia,Gulf
232,negative,Riyadh,Saudi Arabia,Gulf
233,negative,Salt,Jordan,Levant
234,neutral,Salt,Jordan,Levant
235,neutral,Riyadh,Saudi Arabia,Gulf
236,negative,Jeddha,Saudi Arabia,Levant
237,negative,Riyadh,Saudi Arabia,Gulf
238,neutral,Riyadh,Saudi Arabia,Gulf
239,negative,Riyadh,Saudi Arabia,Gulf
240,positive,Salt,Jordan,Levant
241,neutral,Riyadh,Saudi Arabia,Gulf
242,negative,Jeddha,Saudi Arabia,Levant
243,neutral,Riyadh,Saudi Arabia,Gulf
244,negative,Jeddha,Saudi Arabia,Levant
245,neutral,Riyadh,Saudi Arabia,Gulf
246,neutral,Riyadh,Saudi Arabia,Gulf
247,negative,Riyadh,Saudi Arabia,Gulf
248,neutral,Riyadh,Saudi Arabia,Gulf
249,negative,Jeddha,Saudi Arabia,Levant
250,negative,Riyadh,Saudi Arabia,Gulf
251,negative,Riyadh,Saudi Arabia,Gulf
252,negative,Jeddha,Saudi Arabia,Levant
253,negative,Jeddha,Saudi Arabia,Levant
254,neutral,Riyadh,Saudi Arabia,Gulf
255,negative,Jeddha,Saudi Arabia,Levant
256,negative,Jeddha,Saudi Arabia,Levant
257,negative,Jeddha,Saudi Arabia,Levant
258,negative,Riyadh,Saudi Arabia,Gulf
259,negative,Salt,Jordan,Levant
260,neutral,Riyadh,Saudi Arabia,Gulf
261,negative,Jeddha,Saudi Arabia,Gulf
262,negative,Riyadh,Saudi Arabia,Gulf
263,positive,Salt,Jordan,Levant
264,negative,Salt,Jordan,Levant
265,negative,Riyadh,Saudi Arabia,Gulf
266,negative,Salt,Jordan,Levant
267,neutral,Riyadh,Saudi Arabia,Gulf
268,neutral,Salt,Jordan,Levant
269,negative,Riyadh,Saudi Arabia,Gulf
270,negative,Riyadh,Saudi Arabia,Gulf
271,negative,Salt,Jordan,Levant
272,neutral,Riyadh,Saudi Arabia,Gulf
273,negative,Khartoum,Sudan,Nile Basin
274,negative,Riyadh,Saudi Arabia,Gulf
275,negative,Riyadh,Saudi Arabia,Gulf
276,neutral,Jeddha,Saudi Arabia,Gulf
277,negative,Jeddha,Saudi Arabia,Gulf
278,neutral,Jeddha,Saudi Arabia,Levant
279,neutral,Riyadh,Saudi Arabia,Gulf
280,negative,Riyadh,Saudi Arabia,Gulf
281,neutral,Salt,Jordan,Levant
282,neutral,Jeddha,Saudi Arabia,Levant
283,negative,Riyadh,Saudi Arabia,Gulf
284,negative,Riyadh,Saudi Arabia,Gulf
285,negative,Riyadh,Saudi Arabia,Gulf
286,neutral,Riyadh,Saudi Arabia,Gulf
287,neutral,Riyadh,Saudi Arabia,Gulf
288,negative,Salt,Jordan,Levant
289,negative,Riyadh,Saudi Arabia,Gulf
290,negative,Riyadh,Saudi Arabia,Gulf
291,neutral,Riyadh,Saudi Arabia,Gulf
292,neutral,Riyadh,Saudi Arabia,Gulf
293,negative,Riyadh,Saudi Arabia,Gulf
294,negative,Jeddha,Saudi Arabia,Gulf
295,negative,Riyadh,Saudi Arabia,Gulf
296,neutral,Jeddha,Saudi Arabia,Gulf
297,negative,Rabat,Morocco,Maghreb
298,neutral,Riyadh,Saudi Arabia,Gulf
299,negative,Riyadh,Saudi Arabia,Gulf
300,neutral,Riyadh,Saudi Arabia,Gulf
301,neutral,Riyadh,Saudi Arabia,Gulf
302,negative,Jeddha,Saudi Arabia,Levant
303,negative,Riyadh,Saudi Arabia,Gulf
304,negative,Riyadh,Saudi Arabia,Gulf
305,neutral,Riyadh,Saudi Arabia,Gulf
306,neutral,Riyadh,Saudi Arabia,Gulf
307,neutral,Riyadh,Saudi Arabia,Gulf
308,negative,Riyadh,Saudi Arabia,Gulf
309,neutral,Riyadh,Saudi Arabia,Gulf
310,negative,Salt,Jordan,Levant
311,negative,Riyadh,Saudi Arabia,Gulf
312,neutral,Amman,Syria,Levant
313,neutral,Jeddha,Saudi Arabia,Levant
314,neutral,Jeddha,Saudi Arabia,Gulf
315,neutral,Riyadh,Saudi Arabia,Gulf
316,negative,Salt,Jordan,Levant
317,neutral,Riyadh,Saudi Arabia,Gulf
318,negative,Riyadh,Saudi Arabia,Gulf
319,negative,Riyadh,Saudi Arabia,Gulf
320,neutral,Salt,Jordan,Levant
321,negative,Salt,Jordan,Levant
322,neutral,Riyadh,Saudi Arabia,Gulf
323,negative,Salt,Jordan,Levant
324,negative,Riyadh,Saudi Arabia,Gulf
325,negative,Jeddha,Saudi Arabia,Levant
326,neutral,Riyadh,Saudi Arabia,Gulf
327,negative,Riyadh,Saudi Arabia,Gulf
328,negative,Riyadh,Saudi Arabia,Gulf
329,neutral,Riyadh,Saudi Arabia,Gulf
330,neutral,Salt,Jordan,Levant
331,neutral,Riyadh,Saudi Arabia,Gulf
332,negative,Riyadh,Saudi Arabia,Gulf
333,positive,Riyadh,Saudi Arabia,Gulf
334,negative,Riyadh,Saudi Arabia,Gulf
335,neutral,Salt,Jordan,Levant
336,neutral,Riyadh,Saudi Arabia,Gulf
337,neutral,Jeddha,Saudi Arabia,Levant
338,negative,Salt,Jordan,Levant
339,neutral,Riyadh,Saudi Arabia,Gulf
340,neutral,Riyadh,Saudi Arabia,Gulf
341,neutral,Riyadh,Saudi Arabia,Gulf
342,neutral,Riyadh,Saudi Arabia,Gulf
343,neutral,Jeddha,Saudi Arabia,Gulf
344,negative,Riyadh,Saudi Arabia,Gulf
345,neutral,Riyadh,Saudi Arabia,Gulf
346,neutral,Riyadh,Saudi Arabia,Gulf
347,negative,Rabat,Morocco,Maghreb
348,negative,Riyadh,Saudi Arabia,Gulf
349,negative,Riyadh,Saudi Arabia,Gulf
350,negative,Riyadh,Saudi Arabia,Gulf
351,neutral,Salt,Jordan,Levant
352,negative,Riyadh,Saudi Arabia,Gulf
353,negative,Riyadh,Saudi Arabia,Gulf
354,neutral,Salt,Jordan,Levant
355,negative,Riyadh,Saudi Arabia,Gulf
356,negative,Riyadh,Saudi Arabia,Gulf
357,negative,Riyadh,Saudi Arabia,Gulf
358,negative,Riyadh,Saudi Arabia,Gulf
359,neutral,Riyadh,Saudi Arabia,Gulf
360,neutral,Salt,Jordan,Levant
361,neutral,Riyadh,Saudi Arabia,Gulf
362,negative,Riyadh,Saudi Arabia,Gulf
363,negative,Salt,Jordan,Levant
364,negative,Riyadh,Saudi Arabia,Gulf
365,neutral,Riyadh,Saudi Arabia,Gulf
366,negative,Riyadh,Saudi Arabia,Gulf
367,negative,Riyadh,Saudi Arabia,Gulf
368,negative,Riyadh,Saudi Arabia,Gulf
369,positive,Riyadh,Saudi Arabia,Gulf
370,neutral,Riyadh,Saudi Arabia,Gulf
371,neutral,Riyadh,Saudi Arabia,Gulf
372,negative,Riyadh,Saudi Arabia,Gulf
373,neutral,Salt,Jordan,Levant
374,neutral,Riyadh,Saudi Arabia,Gulf
375,neutral,Rabat,Morocco,Maghreb
376,neutral,Aleppo,Syria,Levant
377,negative,Riyadh,Saudi Arabia,Gulf
378,positive,Salt,Jordan,Levant
379,neutral,Riyadh,Saudi Arabia,Gulf
380,neutral,Riyadh,Saudi Arabia,Gulf
381,neutral,Riyadh,Saudi Arabia,Gulf
382,negative,Jeddha,Saudi Arabia,Gulf
383,negative,Riyadh,Saudi Arabia,Gulf
384,negative,Riyadh,Saudi Arabia,Gulf
385,negative,Salt,Saudi Arabia,Gulf
386,negative,Riyadh,Saudi Arabia,Gulf
387,positive,Riyadh,Saudi Arabia,Gulf
388,neutral,Salt,Saudi Arabia,Gulf
389,negative,Riyadh,Saudi Arabia,Gulf
390,neutral,Salt,Jordan,Levant
391,neutral,Riyadh,Saudi Arabia,Gulf
392,neutral,Riyadh,Saudi Arabia,Gulf
393,neutral,Riyadh,Saudi Arabia,Gulf
394,negative,Riyadh,Saudi Arabia,Gulf
395,negative,Salt,Jordan,Levant
396,neutral,Riyadh,Saudi Arabia,Gulf
397,neutral,Riyadh,Saudi Arabia,Gulf
398,negative,Riyadh,Saudi Arabia,Gulf
399,negative,Riyadh,Saudi Arabia,Gulf
400,negative,Salt,Jordan,Levant
401,neutral,Riyadh,Saudi Arabia,Gulf
402,negative,Riyadh,Saudi Arabia,Gulf
403,negative,Riyadh,Saudi Arabia,Gulf
404,neutral,Salt,Saudi Arabia,Gulf
405,negative,Riyadh,Saudi Arabia,Gulf
406,negative,Riyadh,Saudi Arabia,Gulf
407,negative,Jeddha,Saudi Arabia,Levant
408,neutral,Salt,Jordan,Levant
409,neutral,Riyadh,Saudi Arabia,Gulf
410,neutral,Salt,Saudi Arabia,Gulf
411,negative,Riyadh,Saudi Arabia,Gulf
412,negative,Riyadh,Saudi Arabia,Gulf
413,neutral,Riyadh,Saudi Arabia,Gulf
414,positive,Riyadh,Saudi Arabia,Gulf
415,neutral,Salt,Saudi Arabia,Gulf
416,negative,Salt,Jordan,Levant
417,neutral,Salt,Saudi Arabia,Gulf
418,negative,Salt,Jordan,Levant
419,negative,Riyadh,Saudi Arabia,Gulf
420,neutral,Riyadh,Saudi Arabia,Gulf
421,negative,Riyadh,Saudi Arabia,Gulf
422,positive,Riyadh,Saudi Arabia,Gulf
423,neutral,Riyadh,Saudi Arabia,Gulf
424,neutral,Salt,Jordan,Levant
425,positive,Salt,Jordan,Levant
426,negative,Riyadh,Saudi Arabia,Gulf
427,neutral,Riyadh,Saudi Arabia,Gulf
428,neutral,Riyadh,Saudi Arabia,Gulf
429,neutral,Jeddha,Saudi Arabia,Gulf
430,negative,Riyadh,Saudi Arabia,Gulf
431,neutral,Riyadh,Saudi Arabia,Gulf
432,neutral,Salt,Jordan,Levant
433,neutral,Riyadh,Saudi Arabia,Gulf
434,positive,Riyadh,Saudi Arabia,Gulf
435,neutral,Salt,Jordan,Levant
436,neutral,Jeddha,Saudi Arabia,Levant
437,neutral,Riyadh,Saudi Arabia,Gulf
438,neutral,Jeddha,Saudi Arabia,Gulf
439,negative,Riyadh,Saudi Arabia,Gulf
440,negative,Riyadh,Saudi Arabia,Gulf
441,neutral,Riyadh,Saudi Arabia,Gulf
442,neutral,Riyadh,Saudi Arabia,Gulf
443,negative,Rabat,Morocco,Maghreb
444,neutral,Riyadh,Saudi Arabia,Gulf
445,negative,Jeddha,Saudi Arabia,Gulf
446,neutral,Riyadh,Saudi Arabia,Gulf
447,negative,Riyadh,Saudi Arabia,Gulf
448,neutral,Riyadh,Saudi Arabia,Gulf
449,neutral,Riyadh,Saudi Arabia,Gulf
450,positive,Riyadh,Saudi Arabia,Gulf
451,negative,Riyadh,Saudi Arabia,Gulf
452,negative,Salt,Jordan,Levant
453,negative,Salt,Jordan,Levant
454,negative,Riyadh,Saudi Arabia,Gulf
455,neutral,Riyadh,Saudi Arabia,Gulf
456,negative,Riyadh,Saudi Arabia,Gulf
457,negative,Riyadh,Saudi Arabia,Gulf
458,negative,Riyadh,Saudi Arabia,Gulf
459,negative,Riyadh,Saudi Arabia,Gulf
460,negative,Riyadh,Saudi Arabia,Gulf
461,neutral,Riyadh,Saudi Arabia,Gulf
462,neutral,Riyadh,Saudi Arabia,Gulf
463,negative,Riyadh,Saudi Arabia,Gulf
464,neutral,Salt,Jordan,Levant
465,negative,Riyadh,Saudi Arabia,Gulf
466,neutral,Riyadh,Saudi Arabia,Gulf
467,negative,Riyadh,Saudi Arabia,Gulf
468,neutral,Salt,Jordan,Levant
469,neutral,Riyadh,Saudi Arabia,Gulf
470,negative,Riyadh,Saudi Arabia,Gulf
471,negative,Riyadh,Saudi Arabia,Gulf
472,neutral,Riyadh,Saudi Arabia,Gulf
473,negative,Riyadh,Saudi Arabia,Gulf
474,neutral,Riyadh,Saudi Arabia,Gulf
475,neutral,Riyadh,Saudi Arabia,Gulf
476,neutral,Salt,Jordan,Levant
477,negative,Riyadh,Saudi Arabia,Gulf
478,negative,Riyadh,Saudi Arabia,Gulf
479,negative,Salt,Jordan,Levant
480,negative,Riyadh,Saudi Arabia,Gulf
481,negative,Salt,Jordan,Levant
482,negative,Salt,Jordan,Levant
483,neutral,Jeddha,Saudi Arabia,Gulf
484,negative,Salt,Jordan,Levant
485,negative,Riyadh,Saudi Arabia,Gulf
486,negative,Riyadh,Saudi Arabia,Gulf
487,neutral,Riyadh,Saudi Arabia,Gulf
488,neutral,Jeddha,Saudi Arabia,Levant
489,negative,Riyadh,Saudi Arabia,Gulf
490,negative,Riyadh,Saudi Arabia,Gulf
491,negative,Riyadh,Saudi Arabia,Gulf
492,neutral,Khartoum,Sudan,Nile Basin
493,negative,Riyadh,Saudi Arabia,Gulf
494,negative,Riyadh,Saudi Arabia,Gulf
495,negative,Riyadh,Saudi Arabia,Gulf
496,neutral,Riyadh,Saudi Arabia,Gulf
497,neutral,Salt,Jordan,Levant
498,negative,Salt,Jordan,Levant
499,neutral,Riyadh,Saudi Arabia,Gulf
500,negative,Riyadh,Saudi Arabia,Gulf
501,neutral,Riyadh,Saudi Arabia,Gulf
502,negative,Riyadh,Saudi Arabia,Gulf
503,neutral,Riyadh,Saudi Arabia,Gulf
504,neutral,Riyadh,Saudi Arabia,Gulf
505,neutral,Riyadh,Saudi Arabia,Gulf
506,neutral,Riyadh,Saudi Arabia,Gulf
507,negative,Riyadh,Saudi Arabia,Gulf
508,negative,Jeddha,Saudi Arabia,Gulf
509,negative,Riyadh,Saudi Arabia,Gulf
510,negative,Riyadh,Saudi Arabia,Gulf
511,neutral,Salt,Jordan,Levant
512,neutral,Riyadh,Saudi Arabia,Gulf
513,neutral,Riyadh,Saudi Arabia,Gulf
514,neutral,Riyadh,Saudi Arabia,Gulf
515,positive,Jeddha,Saudi Arabia,Levant
516,negative,Riyadh,Saudi Arabia,Gulf
517,neutral,Jeddha,Saudi Arabia,Levant
518,neutral,Riyadh,Saudi Arabia,Gulf
519,negative,Riyadh,Saudi Arabia,Gulf
520,neutral,Salt,Jordan,Levant
521,negative,Riyadh,Saudi Arabia,Gulf
522,neutral,Jeddha,Saudi Arabia,Gulf
523,neutral,Riyadh,Saudi Arabia,Gulf
524,neutral,Salt,Jordan,Levant
525,negative,Riyadh,Saudi Arabia,Gulf
526,neutral,Jeddha,Saudi Arabia,Gulf
527,neutral,Riyadh,Saudi Arabia,Gulf
528,neutral,Salt,Jordan,Levant
529,negative,Riyadh,Saudi Arabia,Gulf
530,negative,Riyadh,Saudi Arabia,Gulf
531,neutral,Riyadh,Saudi Arabia,Gulf
532,neutral,Riyadh,Saudi Arabia,Gulf
533,negative,Riyadh,Saudi Arabia,Gulf
534,neutral,Riyadh,Saudi Arabia,Gulf
535,neutral,Riyadh,Saudi Arabia,Gulf
536,neutral,Riyadh,Saudi Arabia,Gulf
537,neutral,Rabat,Morocco,Maghreb
538,negative,Salt,Saudi Arabia,Gulf
539,neutral,Riyadh,Saudi Arabia,Gulf
540,neutral,Riyadh,Saudi Arabia,Gulf
541,neutral,Salt,Jordan,Levant
542,neutral,Riyadh,Saudi Arabia,Gulf
543,neutral,Aleppo,Syria,Levant
544,neutral,Aleppo,Syria,Levant
545,negative,Riyadh,Saudi Arabia,Gulf
546,neutral,Jeddha,Saudi Arabia,Levant
547,neutral,Riyadh,Saudi Arabia,Gulf
548,neutral,Riyadh,Saudi Arabia,Gulf
549,negative,Riyadh,Saudi Arabia,Gulf
550,neutral,Riyadh,Saudi Arabia,Gulf
551,neutral,Riyadh,Saudi Arabia,Gulf
552,negative,Riyadh,Saudi Arabia,Gulf
553,negative,Jeddha,Saudi Arabia,Gulf
554,neutral,Riyadh,Saudi Arabia,Gulf
555,neutral,Riyadh,Saudi Arabia,Gulf
556,neutral,Riyadh,Saudi Arabia,Gulf
557,positive,Riyadh,Saudi Arabia,Gulf
558,negative,Riyadh,Saudi Arabia,Gulf
559,neutral,Riyadh,Saudi Arabia,Gulf
560,neutral,Riyadh,Saudi Arabia,Gulf
561,neutral,Riyadh,Saudi Arabia,Gulf
562,negative,Salt,Jordan,Levant
563,neutral,Riyadh,Saudi Arabia,Gulf
564,negative,Riyadh,Saudi Arabia,Gulf
565,neutral,Salt,Jordan,Levant
566,positive,Riyadh,Saudi Arabia,Gulf
567,neutral,Jeddha,Saudi Arabia,Levant
568,positive,Riyadh,Saudi Arabia,Gulf
569,neutral,Amman,Syria,Levant
570,negative,Riyadh,Saudi Arabia,Gulf
571,negative,Salt,Jordan,Levant
572,positive,Riyadh,Saudi Arabia,Gulf
573,positive,Riyadh,Saudi Arabia,Gulf
574,neutral,Riyadh,Saudi Arabia,Gulf
575,negative,Khartoum,Sudan,Nile Basin
576,positive,Riyadh,Saudi Arabia,Gulf
