,sentiment,city,country,region
302,negative,Riyadh,Saudi Arabia,Gulf
303,negative,Salt,Jordan,Levant
304,negative,Salt,Jordan,Levant
305,neutral,Salt,Jordan,Levant
306,positive,Aleppo,Syria,Levant
307,neutral,Salt,Jordan,Levant
308,negative,Salt,Saudi Arabia,Gulf
309,neutral,Salt,Jordan,Levant
310,negative,Salt,Jordan,Levant
311,negative,Riyadh,Saudi Arabia,Gulf
312,neutral,Salt,Jordan,Levant
313,neutral,Salt,Jordan,Levant
314,negative,Salt,Jordan,Levant
315,neutral,Riyadh,Saudi Arabia,Gulf
316,positive,Aleppo,Syria,Levant
317,neutral,Riyadh,Saudi Arabia,Gulf
318,neutral,Riyadh,Saudi Arabia,Gulf
319,neutral,Salt,Jordan,Levant
320,neutral,Salt,Jordan,Levant
321,neutral,Salt,Jordan,Levant
322,neutral,Riyadh,Saudi Arabia,Gulf
323,neutral,Riyadh,Saudi Arabia,Gulf
324,negative,Salt,Jordan,Levant
325,neutral,Salt,Jordan,Levant
326,negative,Salt,Jordan,Levant
327,neutral,Riyadh,Saudi Arabia,Gulf
328,neutral,Salt,Jordan,Levant
329,negative,Salt,Jordan,Levant
330,neutral,Riyadh,Saudi Arabia,Gulf
331,neutral,Aleppo,Syria,Levant
332,negative,Salt,Jordan,Levant
333,neutral,Riyadh,Saudi Arabia,Gulf
334,negative,Riyadh,Saudi Arabia,Gulf
335,neutral,Riyadh,Saudi Arabia,Gulf
336,neutral,Riyadh,Saudi Arabia,Gulf
337,neutral,Riyadh,Saudi Arabia,Gulf
338,neutral,Jeddha,Saudi Arabia,Gulf
339,neutral,Riyadh,Saudi Arabia,Gulf
340,positive,Aleppo,Syria,Levant
341,neutral,Jeddha,Saudi Arabia,Gulf
342,neutral,Jeddha,Saudi Arabia,Gulf
343,negative,Salt,Jordan,Levant
344,neutral,Riyadh,Saudi Arabia,Gulf
345,neutral,Riyadh,Saudi Arabia,Gulf
346,positive,Aleppo,Syria,Levant
347,neutral,Riyadh,Saudi Arabia,Gulf
348,neutral,Aleppo,Syria,Levant
349,neutral,Jeddha,Saudi Arabia,Gulf
350,neutral,Jeddha,Saudi Arabia,Gulf
351,neutral,Riyadh,Saudi Arabia,Gulf
352,positive,Aleppo,Syria,Levant
353,neutral,Jeddha,Saudi Arabia,Gulf
354,positive,Aleppo,Syria,Levant
355,neutral,Riyadh,Saudi Arabia,Gulf
356,neutral,Riyadh,Saudi Arabia,Gulf
357,neutral,Jeddha,Saudi Arabia,Gulf
358,negative,Riyadh,Saudi Arabia,Gulf
359,neutral,Jeddha,Saudi Arabia,Gulf
360,neutral,Riyadh,Saudi Arabia,Gulf
361,neutral,Jeddha,Saudi Arabia,Gulf
362,positive,Aleppo,Syria,Levant
363,neutral,Riyadh,Saudi Arabia,Gulf
364,neutral,Jeddha,Saudi Arabia,Gulf
365,neutral,Salt,Jordan,Levant
366,positive,Aleppo,Syria,Levant
367,neutral,Jeddha,Saudi Arabia,Gulf
368,neutral,Salt,Jordan,Levant
369,negative,Salt,Jordan,Levant
370,neutral,Jeddha,Saudi Arabia,Gulf
371,neutral,Salt,Jordan,Levant
372,neutral,Riyadh,Saudi Arabia,Gulf
373,neutral,Jeddha,Saudi Arabia,Gulf
374,neutral,Riyadh,Saudi Arabia,Gulf
375,negative,Salt,Jordan,Levant
376,neutral,Riyadh,Saudi Arabia,Gulf
377,neutral,Jeddha,Saudi Arabia,Gulf
378,neutral,Riyadh,Saudi Arabia,Gulf
379,negative,Salt,Jordan,Levant
380,negative,Riyadh,Saudi Arabia,Gulf
381,negative,Riyadh,Saudi Arabia,Gulf
382,neutral,Riyadh,Saudi Arabia,Gulf
383,negative,Jeddha,Saudi Arabia,Levant
384,neutral,Riyadh,Saudi Arabia,Gulf
385,negative,Salt,Jordan,Levant
386,negative,Salt,Jordan,Levant
387,negative,Salt,Jordan,Levant
388,negative,Salt,Jordan,Levant
389,negative,Salt,Jordan,Levant
390,neutral,Aleppo,Syria,Levant
391,negative,Riyadh,Saudi Arabia,Gulf
392,neutral,Riyadh,Saudi Arabia,Gulf
393,negative,Salt,Jordan,Levant
394,negative,Salt,Jordan,Levant
395,negative,Salt,Jordan,Levant
396,negative,Salt,Jordan,Levant
397,negative,Salt,Jordan,Levant
398,neutral,Aleppo,Syria,Levant
399,negative,Riyadh,Saudi Arabia,Gulf
400,negative,Salt,Jordan,Levant
401,neutral,Riyadh,Saudi Arabia,Gulf
402,neutral,Salt,Jordan,Levant
403,negative,Salt,Jordan,Levant
404,neutral,Jeddha,Saudi Arabia,Gulf
405,negative,Aleppo,Syria,Levant
406,neutral,Aleppo,Syria,Levant
407,neutral,Riyadh,Saudi Arabia,Gulf
408,neutral,Riyadh,Saudi Arabia,Gulf
409,negative,Riyadh,Saudi Arabia,Gulf
410,negative,Riyadh,Saudi Arabia,Gulf
411,negative,Salt,Jordan,Levant
412,neutral,Salt,Jordan,Levant
413,negative,Riyadh,Saudi Arabia,Gulf
414,neutral,Riyadh,Saudi Arabia,Gulf
415,negative,Riyadh,Saudi Arabia,Gulf
416,negative,Salt,Jordan,Levant
417,negative,Riyadh,Saudi Arabia,Gulf
418,negative,Salt,Saudi Arabia,Gulf
419,neutral,Aleppo,Syria,Levant
420,negative,Salt,Jordan,Levant
421,negative,Riyadh,Saudi Arabia,Gulf
422,negative,Riyadh,Saudi Arabia,Gulf
423,neutral,Salt,Jordan,Levant
424,neutral,Riyadh,Saudi Arabia,Gulf
425,neutral,Riyadh,Saudi Arabia,Gulf
426,neutral,Riyadh,Saudi Arabia,Gulf
427,neutral,Riyadh,Saudi Arabia,Gulf
428,neutral,Riyadh,Saudi Arabia,Gulf
429,neutral,Salt,Jordan,Levant
430,negative,Riyadh,Saudi Arabia,Gulf
431,neutral,Riyadh,Saudi Arabia,Gulf
432,negative,Riyadh,Saudi Arabia,Gulf
433,neutral,Riyadh,Saudi Arabia,Gulf
434,neutral,Riyadh,Saudi Arabia,Gulf
435,negative,Salt,Jordan,Levant
436,neutral,Riyadh,Saudi Arabia,Gulf
437,neutral,Riyadh,Saudi Arabia,Gulf
438,neutral,Riyadh,Saudi Arabia,Gulf
439,negative,Riyadh,Saudi Arabia,Gulf
440,negative,Salt,Jordan,Levant
441,neutral,Jeddha,Saudi Arabia,Gulf
442,neutral,Salt,Jordan,Levant
443,neutral,Riyadh,Saudi Arabia,Gulf
444,neutral,Riyadh,Saudi Arabia,Gulf
445,negative,Riyadh,Saudi Arabia,Gulf
446,neutral,Khartoum,Sudan,Nile Basin
447,neutral,Salt,Jordan,Levant
448,neutral,Riyadh,Saudi Arabia,Gulf
449,negative,Riyadh,Saudi Arabia,Gulf
450,negative,Salt,Jordan,Levant
451,neutral,Riyadh,Saudi Arabia,Gulf
452,negative,Riyadh,Saudi Arabia,Gulf
453,neutral,Riyadh,Saudi Arabia,Gulf
454,neutral,Riyadh,Saudi Arabia,Gulf
455,neutral,Riyadh,Saudi Arabia,Gulf
456,negative,Salt,Saudi Arabia,Gulf
457,negative,Salt,Saudi Arabia,Gulf
458,negative,Riyadh,Saudi Arabia,Gulf
459,negative,Riyadh,Saudi Arabia,Gulf
460,neutral,Riyadh,Saudi Arabia,Gulf
461,negative,Salt,Jordan,Levant
462,negative,Riyadh,Saudi Arabia,Gulf
463,negative,Riyadh,Saudi Arabia,Gulf
464,negative,Salt,Saudi Arabia,Gulf
465,negative,Riyadh,Saudi Arabia,Gulf
466,negative,Salt,Saudi Arabia,Gulf
467,negative,Riyadh,Saudi Arabia,Gulf
468,negative,Riyadh,Saudi Arabia,Gulf
469,negative,Salt,Saudi Arabia,Gulf
470,neutral,Riyadh,Saudi Arabia,Gulf
471,negative,Riyadh,Saudi Arabia,Gulf
472,negative,Riyadh,Saudi Arabia,Gulf
473,negative,Salt,Saudi Arabia,Gulf
474,negative,Riyadh,Saudi Arabia,Gulf
475,negative,Riyadh,Saudi Arabia,Gulf
476,negative,Salt,Jordan,Levant
477,neutral,Riyadh,Saudi Arabia,Gulf
478,neutral,Riyadh,Saudi Arabia,Gulf
479,neutral,Riyadh,Saudi Arabia,Gulf
480,negative,Riyadh,Saudi Arabia,Gulf
481,negative,Riyadh,Saudi Arabia,Gulf
482,neutral,Riyadh,Saudi Arabia,Gulf
483,neutral,Salt,Jordan,Levant
484,negative,Rabat,Morocco,Maghreb
485,neutral,Salt,Jordan,Levant
486,negative,Salt,Jordan,Levant
487,negative,Riyadh,Saudi Arabia,Gulf
488,negative,Riyadh,Saudi Arabia,Gulf
489,neutral,Salt,Jordan,Levant
490,negative,Riyadh,Saudi Arabia,Gulf
491,negative,Salt,Jordan,Levant
492,neutral,Salt,Jordan,Levant
493,neutral,Riyadh,Saudi Arabia,Gulf
494,neutral,Riyadh,Saudi Arabia,Gulf
495,negative,Salt,Jordan,Levant
496,neutral,Riyadh,Saudi Arabia,Gulf
497,neutral,Riyadh,Saudi Arabia,Gulf
498,neutral,Riyadh,Saudi Arabia,Gulf
499,neutral,Salt,Saudi Arabia,Gulf
500,positive,Riyadh,Saudi Arabia,Gulf
501,positive,Riyadh,Saudi Arabia,Gulf
502,neutral,Riyadh,Saudi Arabia,Gulf
503,positive,Riyadh,Saudi Arabia,Gulf
504,neutral,Riyadh,Saudi Arabia,Gulf
505,positive,Riyadh,Saudi Arabia,Gulf
506,positive,Riyadh,Saudi Arabia,Gulf
507,neutral,Riyadh,Saudi Arabia,Gulf
508,positive,Riyadh,Saudi Arabia,Gulf
509,negative,Riyadh,Saudi Arabia,Gulf
510,neutral,Riyadh,Saudi Arabia,Gulf
511,positive,Riyadh,Saudi Arabia,Gulf
512,neutral,Riyadh,Saudi Arabia,Gulf
513,positive,Riyadh,Saudi Arabia,Gulf
514,neutral,Riyadh,Saudi Arabia,Gulf
515,positive,Riyadh,Saudi Arabia,Gulf
516,positive,Riyadh,Saudi Arabia,Gulf
517,negative,Salt,Jordan,Levant
518,positive,Riyadh,Saudi Arabia,Gulf
519,negative,Riyadh,Saudi Arabia,Gulf
520,neutral,Salt,Jordan,Levant
521,neutral,Riyadh,Saudi Arabia,Gulf
522,negative,Jeddha,Saudi Arabia,Gulf
523,positive,Riyadh,Saudi Arabia,Gulf
524,neutral,Riyadh,Saudi Arabia,Gulf
525,positive,Riyadh,Saudi Arabia,Gulf
526,positive,Riyadh,Saudi Arabia,Gulf
527,negative,Salt,Jordan,Levant
528,negative,Riyadh,Saudi Arabia,Gulf
529,neutral,Riyadh,Saudi Arabia,Gulf
530,neutral,Salt,Saudi Arabia,Gulf
531,negative,Riyadh,Saudi Arabia,Gulf
532,positive,Riyadh,Saudi Arabia,Gulf
533,positive,Riyadh,Saudi Arabia,Gulf
534,positive,Riyadh,Saudi Arabia,Gulf
535,positive,Riyadh,Saudi Arabia,Gulf
536,negative,Riyadh,Saudi Arabia,Gulf
537,neutral,Riyadh,Saudi Arabia,Gulf
538,negative,Riyadh,Saudi Arabia,Gulf
539,neutral,Riyadh,Saudi Arabia,Gulf
540,neutral,Riyadh,Saudi Arabia,Gulf
541,neutral,Riyadh,Saudi Arabia,Gulf
542,neutral,Riyadh,Saudi Arabia,Gulf
543,neutral,Riyadh,Saudi Arabia,Gulf
544,negative,Salt,Jordan,Levant
545,negative,Riyadh,Saudi Arabia,Gulf
546,neutral,Aleppo,Syria,Levant
547,negative,Riyadh,Saudi Arabia,Gulf
548,negative,Salt,Jordan,Levant
549,negative,Riyadh,Saudi Arabia,Gulf
550,negative,Riyadh,Saudi Arabia,Gulf
551,positive,Riyadh,Saudi Arabia,Gulf
552,positive,Riyadh,Saudi Arabia,Gulf
553,positive,Riyadh,Saudi Arabia,Gulf
554,positive,Riyadh,Saudi Arabia,Gulf
555,positive,Riyadh,Saudi Arabia,Gulf
556,positive,Riyadh,Saudi Arabia,Gulf
557,positive,Riyadh,Saudi Arabia,Gulf
558,positive,Riyadh,Saudi Arabia,Gulf
559,neutral,Riyadh,Saudi Arabia,Gulf
560,positive,Riyadh,Saudi Arabia,Gulf
561,positive,Riyadh,Saudi Arabia,Gulf
562,positive,Riyadh,Saudi Arabia,Gulf
563,negative,Salt,Jordan,Levant
564,negative,Riyadh,Saudi Arabia,Gulf
565,positive,Riyadh,Saudi Arabia,Gulf
566,neutral,Riyadh,Saudi Arabia,Gulf
567,neutral,Riyadh,Saudi Arabia,Gulf
568,positive,Riyadh,Saudi Arabia,Gulf
569,negative,Aleppo,Syria,Levant
570,positive,Riyadh,Saudi Arabia,Gulf
571,positive,Riyadh,Saudi Arabia,Gulf
572,negative,Riyadh,Saudi Arabia,Gulf
573,negative,Salt,Jordan,Levant
574,negative,Riyadh,Saudi Arabia,Gulf
575,positive,Jeddha,Saudi Arabia,Gulf
576,neutral,Riyadh,Saudi Arabia,Gulf
577,positive,Riyadh,Saudi Arabia,Gulf
578,positive,Aleppo,Syria,Levant
579,positive,Riyadh,Saudi Arabia,Gulf
580,negative,Riyadh,Saudi Arabia,Gulf
581,negative,Riyadh,Saudi Arabia,Gulf
582,positive,Riyadh,Saudi Arabia,Gulf
583,positive,Riyadh,Saudi Arabia,Gulf
584,positive,Riyadh,Saudi Arabia,Gulf
585,neutral,Riyadh,Saudi Arabia,Gulf
586,negative,Salt,Jordan,Levant
587,negative,Salt,Jordan,Levant
588,positive,Riyadh,Saudi Arabia,Gulf
589,neutral,Salt,Jordan,Levant
590,positive,Aleppo,Syria,Levant
591,positive,Riyadh,Saudi Arabia,Gulf
592,positive,Riyadh,Saudi Arabia,Gulf
593,positive,Riyadh,Saudi Arabia,Gulf
594,negative,Salt,Jordan,Levant
595,negative,Salt,Jordan,Levant
596,negative,Riyadh,Saudi Arabia,Gulf
597,negative,Riyadh,Saudi Arabia,Gulf
598,negative,Salt,Jordan,Levant
599,positive,Riyadh,Saudi Arabia,Gulf
600,positive,Riyadh,Saudi Arabia,Gulf
601,negative,Salt,Jordan,Levant
602,negative,Salt,Jordan,Levant
603,positive,Riyadh,Saudi Arabia,Gulf
